hash_transaction,time,indegree,outdegree,in_btc,out_btc,total_in,total_out,mean_in_btc,mean_out_btc,senders,receivers,fee_btc,unique_senders,unique_receivers,is_self_churn,sender_entropy,receiver_entropy,hour,day_of_week,total_btc,anomaly
9dfd44dead98b40c40e45adfc343ec7c94a37e23324d0bd7298376d6a1c5f7d8,2025-08-27 13:58:26,1.0,3.0,[2.50112615],"[0.0397209, 0.0022753, 2.45910883]",2.50112615,2.5011050299999997,2.50112615,0.8337016766666667,['bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf'],"['bc1qtnu9fy5s6mfc8z285qw8ervwv8q3t4jchppm89', '3E3wobScWijwcxv3QaaRo2LPrWCRzt1ku8', 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf']",2.112e-05,1,3,False,0.0,1.585,13,Wednesday,5.00223118,0
17563f99f80f6ade1f79dfb0e760c43180b1127acaf1baf03e329281b9d09870,2025-08-27 13:56:51,1.0,3.0,[2.85269],"[0.0043613, 0.00467872, 2.84362862]",2.85269,2.85266864,2.85269,0.9508895466666667,['bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf'],"['bc1q7c52xu8srk5t4rzkk7uyqjm7gctgfvgjcenfhg', '1NMU1vuWoS2faHkw51pFycJ1ve76uhZQw9', 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf']",2.136e-05,1,3,False,0.0,1.585,13,Wednesday,5.70535864,0
e7ea3da93201b1ac33262f6f7aaefa0c5312039b0b58ac99608b1d72bb11b8ae,2025-08-27 13:58:26,2.0,1.0,"[7.086e-05, 4.048e-05]",[8.95e-05],0.00011134000000012634,8.949999999963154e-05,5.567000000006317e-05,8.950000000007563e-05,"['bc1q079kcv6u2w3lmkl2a4mpu5jqf677ux99ajqnzr', 'bc1q99qy6rhqy6xcxguleepw7r36k8m0yux0n7qwas']",['3Ei6UbPFPrtfKjdhVPMmic5rpNN3t9FfxN'],2.184e-05,2,1,False,1.0,1.1102230246251565e-16,13,Wednesday,0.00020083999999975788,0
cd8e8d145f8d7e22d80b303fe1eef1c72142787e91cb2e796d0503d6893ac495,2025-08-27 13:58:26,1.0,12.0,[1004.37928571],"[0.08584521, 0.0657621, 0.05287033, 0.00233289, 0.00305147, 0.49999447, 0.0474349, 0.01837501, 0.17958548, 0.02046013, 0.09999447, 1003.30351842]",1004.37928571,1004.37922488,1004.37928571,83.69826874,['bc1pdwu79dady576y3fupmm82m3g7p2p9f6hgyeqy0tdg7ztxg7xrayqlkl8j9'],"['bc1qghn4qc98q92zekj4phtfrt4pmkkzfttud8xf4drw0xxpjpnlgfpqe5sf6q', 'bc1qdmu5ga4plpryc6yevusnp36v54c7xc86n882vydxlm868sc9f7rs0nqyz9', 'bc1q6g3fxjsjl0jvqdeulc4uu6l0z497edexn974m07wy89u27zkujfqgpnr85', 'bc1q985x0p960kynjd0jlqp5cwecttfaznazulcsvu', 'bc1q6fx22gy3na4cqg9qejy6hpgpd47nxlm73f23jt', 'bc1qtpehcwe0f8wnfq2z5sktv3nxm7rz6jhcuua53q', 'bc1qv2g63amkewxyhxzf4l8c34sz2cl5twygcltl0jnechg488v9g7msxm8fcr', 'bc1qqljedctjhxtxjl085tw7kmcn9c244va0h9qlxw', 'bc1qjfp5x4crntzh0aqxxmx7p3252388ptf2rwrxzr', 'bc1ql4wwxqfre3hakq4yav0eegs3t54jfr749nec50', 'bc1qzeyg3v80gzzgrfdutxttfdn4n9qxwmr45c27px', 'bc1pdwu79dady576y3fupmm82m3g7p2p9f6hgyeqy0tdg7ztxg7xrayqlkl8j9']",6.083e-05,1,12,False,0.0,3.585,13,Wednesday,2008.75851059,1
d3fdb589e5f81a7b5088544008e39bae5f8616c9eaa932fb4d3edf583782a95b,2025-08-27 13:58:26,1.0,2.0,[0.00059364],"[9e-05, 0.00048364]",0.0005936399999999509,0.0005736399999998198,0.0005936399999999509,0.0002868199999999099,['35C2L1pCgwzBHNcDcVL1a5RuoefeWqyjAR'],"['bc1qumgpgrgq6lnht5xx2axmrek05mnrmzzd8ernnx', '35C2L1pCgwzBHNcDcVL1a5RuoefeWqyjAR']",2e-05,1,2,False,0.0,1.0,13,Wednesday,0.001167280000000659,0
405a0a9e6246b45de604399429a904dc1af1a5ee5a0037a053a409362fc2bedf,2025-08-27 13:58:26,1.0,2.0,[0.005],"[0.00447353, 0.00050647]",0.004999999999999893,0.004979999999999762,0.004999999999999893,0.002489999999999881,['3JXW3sgQHSkRGpkMVXBjcZSRhJudiEuLKN'],"['bc1qj5h7nhlqyccehuuta97w8jq6hkag4vdwhdxyln', '35C2L1pCgwzBHNcDcVL1a5RuoefeWqyjAR']",2e-05,1,2,False,0.0,1.0,13,Wednesday,0.009980000000000544,0
2c81e5df6a8972ae4b172fe26aa0dfff9f22fa46902afe0ce1871386872a7706,2025-08-27 13:58:26,1.0,4.0,[6.00072906],"[0.0, 0.0006, 0.0006, 5.99948725]",6.00072906,6.0006872499999995,6.00072906,1.5001718124999999,['14AUg5fvNeoJmhLm7mvBcNsrxVB8xgrczq'],"['bc1q9j4yy2g0wuuwu7fqkq0pu6y6vxshp8hw54uek0', 'bc1qs0kkdpsrzh3ngqgth7mkavlwlzr7lms2zv3wxe', '14AUg5fvNeoJmhLm7mvBcNsrxVB8xgrczq']",4.181e-05,1,3,False,0.0,1.585,13,Wednesday,12.00141631,0
455a8924f076ef426192e6fabb986ba7245fe1f4e418dbe17d9531f94e2db30a,2025-08-27 13:58:26,1.0,2.0,[0.00784307],"[0.00208873, 0.00573742]",0.007843069999999841,0.007826149999999643,0.007843069999999841,0.0039130749999998216,['bc1qpl6m3gp5f63g3g5fhdp5wzyzqmfel7z7fuw26f'],"['bc1q6pe222gg0x3z5w2qe5vyy6g6pm6m29wt6d4k92', 'bc1qpl6m3gp5f63g3g5fhdp5wzyzqmfel7z7fuw26f']",1.692e-05,1,2,False,0.0,1.0,13,Wednesday,0.015669219999999484,0
3529d31409f9c0d15290c4c5ab03cca62c9a2e5b4d3475912d99fe112a072ebb,2025-08-27 13:58:26,1.0,2.0,[0.02035845],"[0.010448, 0.00989353]",0.020358449999999806,0.020341529999999608,0.020358449999999806,0.010170764999999804,['bc1qqntm7cva4zl0r9nl3mdf8lazw9s22pzdxm0c30'],"['bc1qpqv6qa6jngqc6wz2dcmxh2f74qxycktedayd2g', 'bc1qqntm7cva4zl0r9nl3mdf8lazw9s22pzdxm0c30']",1.692e-05,1,2,False,0.0,1.0,13,Wednesday,0.040699979999999414,0
963ba20d9e8ea97340c597226479198b762085977aad9f439731f51d58391b70,2025-08-27 13:56:26,1.0,2.0,[0.02687812],"[0.00667601, 0.02018528]",0.026878120000000116,0.02686129000000026,0.026878120000000116,0.01343064500000013,['bc1qawgqdnhdap2yz6j6x5259r75q2uknct50yx56f'],"['bc1qlrd0etjf554xuwf8k4zdare9sfakz75cnfz8sj', 'bc1qd4fl70r38drxlzyy5p2v9ftegg849ps6tn9cl6']",1.683e-05,1,2,False,0.0,1.0,13,Wednesday,0.053739410000000376,0
4f3f4d2ccf7760959baf368a8d94e089edf7dd7ef96b400423995dae77606156,2025-08-27 13:56:54,1.0,1.0,[3.412e-05],[2.106e-05],3.411999999958226e-05,2.1059999999906154e-05,3.412000000002635e-05,2.1059999999906154e-05,['bc1p4hty0pgg26gs69a02y63nc4yz32f2s7tpygsdjjpwvxlveyzxqvq9dvrwp'],['bc1pdm9wysnpx6d86jd8uzzf9mj2ha8p2p9kml3dffnuhq7uw2qujp5sx0vd36'],1.306e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,5.5180000000376594e-05,0
11eb3d680abce95a89e9ed0ae22475ee489223b6b43fe6195367ac3ad468153c,2025-08-27 13:58:26,1.0,7.0,[66.42785265],"[64.56440487, 0.02494527, 0.02996952, 0.00113725, 0.00468552, 1.20749519, 0.59516952]",66.42785265,66.42780714,66.42785265,9.489686734285714,['1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9'],"['1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9', 'bc1q6pr9thvfsn38pal3s7gc0y9h6mx9hjv5x8ek49', '38VGBUvMDqmCMcVXDuKs3TiSo6cKw4UVMS', 'bc1q56eyfhsfq8fq7rz28aqtuthmgq26q7tghkv3yv', 'bc1qndddw2py0dnswmq4utzc3h3s7z5z6v9k2czhvk', 'bc1q3pkm02gvd4z2uxwlfx6763c8dxxs0pa8u0wlz66ma5nmapgfj6ms3g7g2p', 'bc1qlg3hrs5je4dpv8avmzyvx0rkcl2vuchc8ndzz0']",4.551e-05,1,7,False,0.0,2.8074,13,Wednesday,132.85565979,0
845dd960f41f1a7526182c4852b8dc66469945878624eae864b7c690dec79457,2025-08-27 13:56:37,1.0,8.000000000000002,[0.09261815],"[0.01256596, 0.01054453, 0.009131, 0.03157835, 0.00421402, 0.014807, 0.0004611, 0.00926919]",0.09261814999999984,0.09257115000000038,0.09261814999999984,0.011571393750000158,['1FWQiwK27EnGXb6BiBMRLJvunJQZZPMcGd'],"['1FWQiwK27EnGXb6BiBMRLJvunJQZZPMcGd', 'bc1quraf4mf5qyu4k8j5xtptge287dxyvevhaa3d89', 'bc1qc3unjk0ee9tg9xw7mt0qnhf8vw9dlukst4gl00', '15K1Y9mzpY84bn1VyTeZFcBbg9apwgqJd3', '1ER8QPWA9Wim4VNFp8QNXi7V7pW6dhKnbW', '1NYTvCVXQaE91kgEHmdwaFxcghDYMKT5Ci', '3Hvi7DTZCsXaFNa9vYpktbNsB8YgU22Nde', 'bc1q2uucph6gwcra0cauclycy2fm5a6ktwpq9g9v3h']",4.7e-05,1,8,False,0.0,3.0,13,Wednesday,0.18518929999999934,0
d5e84d542493e8ee8d72fa66a73599f18884806602e8a67a660450dd4369310f,2025-08-27 13:58:26,1.0,1.0,[0.014807],[0.01478408],0.014807000000000237,0.014784080000000088,0.014806999999999793,0.014784080000000088,['1NYTvCVXQaE91kgEHmdwaFxcghDYMKT5Ci'],['bc1qlyym25vxctat5rtwt4wez30t2n4nal3kg4ha0n'],2.292e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.029591079999999437,0
07863d2a12a933943b366552fb7ac521da9ca992af00d07279ea3e249ee50fad,2025-08-27 13:58:26,1.0,4.0,[0.0262963],"[0.0, 5e-05, 5e-05, 0.02616589]",0.026296300000000272,0.026265890000000347,0.026296299999999828,0.006566472499999865,['bc1q0v6k8k5le2we6d5dma43wlrpteqvq0rnkajg0z'],"['bc1q9j4yy2g0wuuwu7fqkq0pu6y6vxshp8hw54uek0', 'bc1qs0kkdpsrzh3ngqgth7mkavlwlzr7lms2zv3wxe', 'bc1q0v6k8k5le2we6d5dma43wlrpteqvq0rnkajg0z']",3.041e-05,1,3,False,0.0,1.585,13,Wednesday,0.05256218999999973,0
c3cee96e1784e3582f718555d8a97058bdeddf21002018811032e51b3611e5ae,2025-08-27 13:58:26,1.0,1.0,[0.0013304],[0.001318],0.0013303999999996208,0.0013180000000003744,0.0013304000000000649,0.0013179999999999303,['bc1qs9fgarmep2l78uyh73m30lc7q0dutmwwf394lk'],['bc1q8y42azjswnfsd3yrd5rx00lf8pndqjq59lpusv'],1.24e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.002648399999999995,0
c1ba4b2cc74afddbca2010997a2319a5e14071c0f6099dc452faefda054bdab0,2025-08-27 13:58:26,1.0,2.0,[0.04035375],"[0.00027892, 0.04005932]",0.04035375000000041,0.04033823999999964,0.040353749999999966,0.02016911999999982,['bc1qpnjhvv8s2yezwghz47vyeuhmuekczkq2nmva8d'],"['bc1qyewy2cx9t3k20mz3503ysr8wt3dj72n7ysks02', 'bc1q9jfpsrcst9t0qaz7xy3jv940nkgktgv9er5pe8']",1.551e-05,1,2,False,0.0,1.0,13,Wednesday,0.08069199000000005,0
161dd220d5d7a121731f4ab45c12cf4cbf617bff4764322cbceed869f33bd183,2025-08-27 13:58:26,1.0,2.0,[0.04005932],"[0.00035702, 0.03968679]",0.04005932000000012,0.040043810000000235,0.04005932000000012,0.020021905000000118,['bc1q9jfpsrcst9t0qaz7xy3jv940nkgktgv9er5pe8'],"['bc1qys2al6tex60qam3wnun6dfmesfdzv5u5q6jxxf', 'bc1qsaquqq2t0t8j6e7q4c0rh90r7p95pd2vkt23g6']",1.551e-05,1,2,False,0.0,1.0,13,Wednesday,0.08010312999999947,0
11ae0f89ba5ae56f89528797760ccd2d4130385ecdbb899b3075109a78a1f75e,2025-08-27 13:58:26,1.0,2.0,[0.03968679],"[0.0011157, 0.0385555]",0.039686790000000194,0.03967119999999991,0.039686790000000194,0.019835599999999953,['bc1qsaquqq2t0t8j6e7q4c0rh90r7p95pd2vkt23g6'],"['bc1qrs2r3cddww0gk42cjsj88xm9054x0lw4nyvrg7', 'bc1qd6jxgxtyv7rpp4jx8wqd6pvwnldaw6lqhz8uhc']",1.559e-05,1,2,False,0.0,1.0,13,Wednesday,0.0793579900000001,0
0ec7f8008f819b5ca00cc80f4a5db5cd59dc13efd2275dde4d93eae6ce3305d0,2025-08-27 13:58:26,2.0,2.0,"[0.0018445, 0.00504186]","[0.00275518, 0.00410786]",0.006886360000000202,0.00686303999999982,0.003443180000000101,0.00343151999999991,"['bc1qdzka8nwn6g9kkwlp5xudlw4u0l09y02a6qq903', 'bc1q433a6ws2zky5apjndxeh0kdn6whn7q2d6fe8my']","['19XpcyQnrZPAs1dfiE1cw8dsJEKX8QHxx2', 'bc1q9cgvydsnum6furzqvhzhwnusmx7xsl44cyt03k']",2.332e-05,2,2,False,1.0,1.0,13,Wednesday,0.013749400000000023,0
5e11c21da7ab47398f27b6b3798cabe9fd93490df7590915390ead6138f5cabf,2025-08-27 13:56:33,1.0,2.0,[0.00510484],"[0.00129678, 0.00379272]",0.0051048400000004435,0.005089500000000413,0.005104839999999555,0.0025447500000002066,['bc1q9pcjx76jh52hfvkvlplqr0xlmp45jestdyhlm6'],"['37PizAjEWEaw1cknuaqF3b5eVq9U5bLn29', 'bc1q3uqhteha8ajc7lxe3vvkqmkft2azae5tpx5wj5']",1.534e-05,1,2,False,0.0,1.0,13,Wednesday,0.010194339999999968,0
3c9f469b9add4b1f8c955bd5c7a598f4a84f764359a895aeb9050a90996b122b,2025-08-27 13:56:55,1.0,2.0,[0.02523626],"[0.00495652, 0.02026451]",0.02523625999999979,0.025221029999999978,0.02523625999999979,0.012610514999999989,['bc1qsatlphjcgvzlt9xhsgn0dnjus5jgwg83dr05c6'],"['bc1qyzgkemt68ev0nf6dk806njtn6ypmgkea9mxuy4', 'bc1qsatlphjcgvzlt9xhsgn0dnjus5jgwg83dr05c6']",1.523e-05,1,2,False,0.0,1.0,13,Wednesday,0.050457290000000654,0
2bb146da778da742690b1404f055e572e8ccb959c979600cad23dad9c1640b30,2025-08-27 13:58:26,1.0,2.0,[0.19443789],"[0.0006873, 0.19373536]",0.19443788999999967,0.19442265999999986,0.1944378900000001,0.09721132999999993,['bc1qetmz063weq5k56u6vvl3pj9x5lpd2xuv85s58u'],"['bc1qa9a349aftpyc7jt80930axs4a0ne32y2vucmdk', 'bc1qetmz063weq5k56u6vvl3pj9x5lpd2xuv85s58u']",1.523e-05,1,2,False,0.0,1.0,13,Wednesday,0.3888605500000004,0
48731017cbcf9f493e9f12fad39d580665717a68e7caa1ab2103c97194f51d6c,2025-08-27 13:58:26,1.0,2.0,[0.02026451],"[0.00170098, 0.0185483]",0.020264509999999625,0.020249279999999814,0.02026451000000007,0.010124639999999907,['bc1qsatlphjcgvzlt9xhsgn0dnjus5jgwg83dr05c6'],"['bc1qh9x6ydc77pz7hqxqd0ca7sechszwykmhthllhx', 'bc1qsatlphjcgvzlt9xhsgn0dnjus5jgwg83dr05c6']",1.523e-05,1,2,False,0.0,1.0,13,Wednesday,0.04051379000000033,0
26d074c71c7c2c58db70ec659cd32a844968debe6ccb8b2dda4e6aef16ee397c,2025-08-27 13:58:26,1.0,2.0,[0.05736231],"[0.00019657, 0.05715051]",0.05736231000000025,0.05734708000000044,0.057362309999999805,0.02867354000000022,['bc1q2399cffnyjle2ct4l4849ussajlf2kyyk67jsu'],"['bc1q6j8yvm7zsy5zxuj2wda2dc5d5mcxamdnumdn8y', 'bc1q2399cffnyjle2ct4l4849ussajlf2kyyk67jsu']",1.523e-05,1,2,False,0.0,1.0,13,Wednesday,0.1147093899999998,0
55d2c68010408795b36160aa2f38e11212550202c7b136c080c5f190ab22b69f,2025-08-27 13:58:26,1.0,2.0,[0.12597427],"[0.00021442, 0.12574462]",0.1259742700000004,0.1259590399999997,0.12597426999999994,0.06297951999999984,['bc1qpsys7sfk5u7ue3lffwzszzvffhtku78kr0vva4'],"['bc1qv5tvtmedchtaynjg82yzaazq3p97tdtjartgrt', 'bc1qpsys7sfk5u7ue3lffwzszzvffhtku78kr0vva4']",1.523e-05,1,2,False,0.0,1.0,13,Wednesday,0.2519333100000001,0
b7d2d63ac5f44f3ce89a72ba68db98eb1c5ea439947cf5f6a7c5d352d883093f,2025-08-27 13:56:28,1.0,17.0,[0.23899855],"[1.052e-05, 0.00994794, 0.00283915, 0.00070308, 0.00181546, 0.01299395, 3.046e-05, 0.002969, 0.00018632, 0.00046773, 0.00252955, 0.00718794, 0.00019682, 0.00112217, 0.00023592, 0.0007299, 0.19496449]",0.2389985499999998,0.2389304000000001,0.2389985499999998,0.014054729411764555,['bc1qamgjuxaywqls56h7rg7afga3m6rgqwfkew688k'],"['bc1qnthax045l8wkw6mrrwjy73layxr67zsh706ya4', '33F7a5cVzn7KwCtgKqYdNHGrqjGro8tQ9k', 'bc1qsv968yyn2x4e7y92l43p393wnpkym8kpm8tq04', '1DCcMbQFFZCAof5wf97HDb3VuM1zXQdyT7', '19Xa9wMamRKeGaikqJb2yPFJepx6LCrH1d', '12wqrWq7caTQfHE1Xu2A6DVNrVSKZ8WMXH', 'bc1pa898pmglzdr6q9zl46284pcwqwadajlfqmx5znu0cct3r77lqhgses7tnl', 'bc1qwh4q0m39mfs4n4w04c2zjd5ykp2pap656ufjle', 'bc1qsrytux83vvc8uleu8gtrgtmpnn8e253r8t5xtm', 'bc1qzj3zyke8fm4xfjuatk5f47632er5jxe884jj8r', '19DiPvLu3UywjsbBkB8fhegRm9CmTiiGDK', 'bc1qf3m2lzut83hj6af2rhanqyc8utk2lxqzmjg722', 'bc1qr2gch2nduje7p296ehpny7m8tqeaaymvfrwshl', 'bc1q87putgfthjzz644gulsc86m2dmtr0rkerultry', 'bc1qy3hlpx88h2sjflwpxs74djr5e34c2jpxa5p66q', 'bc1qd8u4xe08vmsvgzjm3ak363rnrztgs9lq4t3y6g', 'bc1qamgjuxaywqls56h7rg7afga3m6rgqwfkew688k']",6.815e-05,1,17,False,0.0,4.0875,13,Wednesday,0.4779289500000008,0
4c6159590e185562df51947e38e1aebcaf016928aba2c8445c634de826cfbdb6,2025-08-27 13:58:26,1.0,2.0,[0.024709],"[0.0113, 0.013394]",0.024708999999999648,0.024694000000000216,0.024709000000000092,0.012347000000000108,['bc1qrwdra32w4acuhqjlehdn2t3t4mvdsvl87nacd9'],"['bc1qjme0lk8l9jy0c4w0a3fkn49z35yet7efum4wkh', 'bc1q8d9uc580vrf9904egggss9m2dxzmlkrkkrc6w0']",1.5e-05,1,2,False,0.0,1.0,13,Wednesday,0.049402999999999864,0
fad52d87affb1f124c81d5cc1bf95c90291a1b67af1b0a87f4739b8e9f9a66b1,2025-08-27 13:58:26,1.0,3.0,[0.04550097],"[0.000589, 0.000371, 0.04452008]",0.045500969999999974,0.04548007999999992,0.045500969999999974,0.015160026666666493,['3J8dPt32vzUdQzvwXpicG2XFcaG96dnRZt'],"['bc1ql2k0ytqgvjt2fwtrxqlu47ymxm3e0fajfndqaw', '19u2NkdAagfSWr8V8w1vEZJvvPEygcKgTw', '3J8dPt32vzUdQzvwXpicG2XFcaG96dnRZt']",2.089e-05,1,3,False,0.0,1.585,13,Wednesday,0.0909810499999999,0
dc6ca464ab10b87c7023bc4b87aeaeeaed8f39019e76769a85416222bc5d5e4e,2025-08-27 13:20:01,2.0,2.0,"[0.0011233, 0.0011233]","[0.00137234, 0.00085444]",0.0022466000000003206,0.0022267799999999838,0.0011233000000001603,0.0011133899999999919,"['17pJTYDvoQrRR4j5uebwZ7qW69R3h2pYGM', '17pJTYDvoQrRR4j5uebwZ7qW69R3h2pYGM']","['bc1qnplxkntzvehu83rqnvjjnyetf3xsy4wekw8xu5', '17pJTYDvoQrRR4j5uebwZ7qW69R3h2pYGM']",1.982e-05,1,2,False,0.0,1.0,13,Wednesday,0.004473380000000304,0
bd5eea01ade3a2e4d4d6aadf535986628cd606b1e1d7e7f90fb1ccd66f624620,2025-08-27 13:58:26,1.0,1.0,[0.00085444],[0.0008163],0.0008544400000003449,0.0008163000000003251,0.0008544399999999008,0.000816299999999881,['17pJTYDvoQrRR4j5uebwZ7qW69R3h2pYGM'],['17pJTYDvoQrRR4j5uebwZ7qW69R3h2pYGM'],3.814e-05,1,1,True,0.0,1.1102230246251565e-16,13,Wednesday,0.0016707399999997818,0
1a439f245eca99fecf3f5372568c3bcefa98ccd7df9ca367c430a6b34cd63901,2025-08-27 13:58:26,1.0,2.0,[0.00574093],"[0.00320359, 0.00252288]",0.0057409299999999774,0.005726469999999928,0.0057409299999999774,0.002863234999999964,['bc1qyt5vj78y4uetfwsafym7suh8uwcvu58dcusdz0'],"['bc1qtcj5ff470p0qqp34jwqntxy4vfjhguv5p4wguz', 'bc1qfsjrv9wxxk6unpygrpzljxy7mm8a966f8m0p35']",1.446e-05,1,2,False,0.0,1.0,13,Wednesday,0.011467400000000794,0
b2754ebd7c3458369a5487bbd2bd92cca1f2caa1f10270b6dda0c6e0ff83900a,2025-08-27 13:58:26,1.0,2.0,[0.0017015],"[0.00159421, 9.283e-05]",0.0017015000000002445,0.001687040000000195,0.0017014999999998004,0.0008435200000000975,['bc1q85k3ng6n5hdl4nj6qjlg6vcjy5juvxedyql64l'],"['bc1qhrdskl2tkwlnfl77af6zzdxgkxes8styq0ca5v', 'bc1qftggc8qncyragwc4cm9clxesk6flq3qknhugyz']",1.446e-05,1,2,False,0.0,1.0,13,Wednesday,0.0033885399999995514,0
2522ec52b6945b94842b6d704a8c3f82aac1f57cfb9ad365060117b41f838a14,2025-08-27 13:58:26,1.0,2.0,[0.00509156],"[0.00089505, 0.00418205]",0.005091560000000328,0.005077100000000279,0.005091559999999884,0.0025385500000001393,['bc1qw5kx75fc33ynmmk0uhc26t8jupej3e54yuv4c9'],"['bc1qgdntyjh8n24cwvnfclmz3hh52hshke67qrq7t7', 'bc1qw5kx75fc33ynmmk0uhc26t8jupej3e54yuv4c9']",1.446e-05,1,2,False,0.0,1.0,13,Wednesday,0.010168659999999718,0
9930288ce39289475578a103435b419c47dbe9a70569eb5e309ec45b1632a348,2025-08-27 13:58:26,1.0,2.0,[0.00045654],"[0.00030774, 0.00013434]",0.0004565400000000608,0.00044208000000001135,0.0004565400000000608,0.00022104000000000568,['bc1qmpms3hpu9qfhexgqnsh29wyl6uy3zdwun6eqrj'],"['bc1qmpms3hpu9qfhexgqnsh29wyl6uy3zdwun6eqrj', 'bc1q74qedpsm6gv7tn69ahaq6yfz497vxl6f90ktzl']",1.446e-05,1,2,False,0.0,1.0,13,Wednesday,0.000898619999999184,0
de744fcadd91672e432ee7624213854b969d58161cbceefdad55958c8c6ac4da,2025-08-27 13:56:50,1.0,2.0,[0.30734265],"[0.30419351, 0.00313468]",0.30734264999999983,0.3073281899999998,0.30734264999999983,0.1536640950000001,['bc1qhhev4ytpzvkyv75dfu6wefgqqktjmrqx6hysge'],"['bc1qhhev4ytpzvkyv75dfu6wefgqqktjmrqx6hysge', 'bc1qnvfkc5cglaepxep3ssyv34men6qf68ur6gvkcv']",1.446e-05,1,2,False,0.0,1.0,13,Wednesday,0.6146708400000005,0
cdc53f6bd613f4e368538cb87d5e53128dd5b5adf00b37a8b36eebb77cb6b129,2025-08-27 13:58:26,1.0,1.0,[0.01554782],[0.01553629],0.015547820000000101,0.015536290000000008,0.015547820000000101,0.015536290000000008,['bc1qle33z4ap9s8s2vrp95fdw2xudgzjk48z4tfh6q'],['1FGm8Fy5Jg2JAbT1raW2Fw7zvqPLMwLnta'],1.153e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.03108411000000011,0
d3d869c0c308ccb24db917bd24285c61d5883a899e736a38a735001e9ee7ac85,2025-08-27 13:58:26,1.0,2.0,[0.00023648],"[7.862e-05, 0.0001434]",0.00023647999999987235,0.00022201999999982291,0.00023647999999987235,0.00011100999999991146,['bc1qu9hse5v7x5qc3unlxqf6wnu5m85kq6c844yvq7'],"['bc1qk9puutg702scfzz7euvnzylshfmjzy4ldhafd5', '3KUTUz94f9D3P5PYXNKmLpVYxQYtnEkCkU']",1.446e-05,1,2,False,0.0,1.0,13,Wednesday,0.00045850000000058344,0
dad34e7b884f763b55c19c18b5ccc0c295a8375a83fddc9613e066c2b776abee,2025-08-27 13:56:31,1.0,2.0,[0.01498183],"[0.01343437, 0.001533]",0.014981829999999974,0.014967369999999924,0.014981829999999974,0.007483684999999962,['bc1q4u58rerqymzmtl56q3dh9p3nwwq0qp29hlr87w'],"['3Ecdcaqw5UgjUmJvaizAQqVoMs838hiF1M', 'bc1q4u58rerqymzmtl56q3dh9p3nwwq0qp29hlr87w']",1.446e-05,1,2,False,0.0,1.0,13,Wednesday,0.029949200000000786,0
93bf853f61fca5975494440da909fb2d3b51a378220216fe12ef289840c2699e,2025-08-27 13:58:26,1.0,1.0,[0.00044],[0.00042104],0.000440000000000218,0.00042103999999998365,0.000440000000000218,0.00042103999999998365,['1QVHVSmHSz6n6stUnQ6eLYQbkVMzV4XB3'],['bc1qqu0heudqu0kttpacyl9gkyp78ge849h2hrs477'],1.896e-05,1,1,False,0.0,1.1102230246251565e-16,13,Wednesday,0.0008610400000002016,0
2f45b418bb8bfdd8aeb5c270324240d2f480a7d1d78d36a29b0906bdc84e8845,2025-08-27 13:58:26,1.0,4.0,[0.96183273],"[0.0, 0.0005, 0.0005, 0.96080613]",0.9618327300000002,0.9618061300000003,0.9618327299999998,0.24045153250000006,['bc1qxlne4qmmgpc6rlrvrdyjprnay9q6ykg98gz2j3'],"['bc1q9j4yy2g0wuuwu7fqkq0pu6y6vxshp8hw54uek0', 'bc1qs0kkdpsrzh3ngqgth7mkavlwlzr7lms2zv3wxe', 'bc1qxlne4qmmgpc6rlrvrdyjprnay9q6ykg98gz2j3']",2.66e-05,1,3,False,0.0,1.585,13,Wednesday,1.9236388600000005,0
a656b740cbe41790953d41dcf223fcbb9753629cc7a81f0fd33fad2214f6415d,2025-08-27 13:58:26,1.0,2.0,[0.0112554],"[0.0021041, 0.00913684]",0.011255399999999582,0.011240940000000421,0.011255400000000026,0.005620470000000211,['bc1qn68cmt2sc7n9p6c56peh2gu5xa4xgjt80alp7a'],"['1ESrabS4FvYrSEyhoXocdMUcbjk7kTFacc', 'bc1qn68cmt2sc7n9p6c56peh2gu5xa4xgjt80alp7a']",1.446e-05,1,2,False,0.0,1.0,13,Wednesday,0.022496340000000004,0
cde302ab3261f81480fc8a1898ec0b69ec58b2c6e36148e6b589306823341390,2025-08-27 13:56:54,1.0,2.0,[0.00386837],"[0.00331654, 0.00053737]",0.0038683700000001764,0.003853910000000127,0.0038683700000001764,0.0019269550000000635,['bc1q5nwwulrfetztxv0fvc6wvkklusy9lv7x9k8u2r'],"['bc1q5nwwulrfetztxv0fvc6wvkklusy9lv7x9k8u2r', '1NeUbnVESA1jdfXsb8nyEAnM88HDRv4s2L']",1.446e-05,1,2,False,0.0,1.0,13,Wednesday,0.007722279999999415,0
